Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB49,OUT013,1590.4480480819118
FDS12,OUT045,1935.1254897016029
FDR57,OUT018,2342.179004746404
FDX22,OUT027,5453.564256994531
FDC60,OUT013,1423.9661954145809
NCE42,OUT049,3672.9634400689833
NCK42,OUT049,3580.819601249756
DRE01,OUT017,3857.356889609112
FDE57,OUT018,1939.358415694904
DRK59,OUT019,552.4848705800555
FDB10,OUT027,5899.494301338967
FDQ25,OUT046,2857.3201506002397
FDY26,OUT017,3878.121280899098
FDG28,OUT049,4074.0460573323526
FDM14,OUT049,1743.999448279659
NCH29,OUT049,1620.899235089384
FDD48,OUT049,1913.6409238956878
FDC17,OUT045,3430.861927604521
DRH49,OUT027,2265.863757606193
FDN44,OUT018,2354.657163957001
FDC29,OUT045,1803.898371650793
DRK01,OUT019,245.79340903328912
FDD48,OUT017,1893.1833197593512
FDB59,OUT013,3026.029186565682
FDY45,OUT010,580.2708599016382
FDX60,OUT035,1314.063678415163
FDT09,OUT010,289.5887079282158
DRB24,OUT018,2174.43820638218
FDL13,OUT035,4118.753378805892
FDN16,OUT035,1729.0852704882473
FDK57,OUT013,1994.5534986065447
FDO22,OUT027,2298.321571749932
FDC57,OUT010,517.8580096109921
FDZ13,OUT027,1496.1987644689307
FDW27,OUT013,2426.266098807744
FDX10,OUT049,647.104054916021
FDY08,OUT018,1921.0320094918843
FDA49,OUT017,1383.063369260446
FDC32,OUT018,1325.5138954707643
FDO04,OUT035,862.8150549777321
NCZ54,OUT013,2604.3000809700875
FDY40,OUT045,757.4807128299831
FDW36,OUT045,1625.348820459536
FDE11,OUT017,3148.741553123023
DRE37,OUT045,2896.4787695369737
NCK19,OUT017,3209.2614548475262
FDT19,OUT035,2817.133811855552
FDE56,OUT045,998.5266305158267
FDZ57,OUT010,274.34053506889325
FDB35,OUT035,1559.8328444581693
FDF09,OUT010,112.09248034918686
FDO34,OUT046,2738.216442390228
FDA55,OUT046,3709.8456153067755
NCM18,OUT035,1049.9136502888448
FDJ20,OUT019,285.80528622708937
DRQ35,OUT019,300.25191426502124
FDG02,OUT013,3109.9796411207335
NCU29,OUT018,1994.56864078076
FDL27,OUT027,1751.1041564083862
NCA54,OUT035,3045.904844391689
FDJ32,OUT035,1059.624760638224
FDB21,OUT019,543.6791456895689
FDR46,OUT035,2563.9454578781647
FDZ32,OUT046,1738.5309768648478
DRF36,OUT017,3139.4577741076937
NCU54,OUT017,3620.7629403553206
NCI31,OUT017,591.8191333457504
DRA59,OUT035,3135.545579747093
NCC55,OUT045,626.0451073961439
FDE44,OUT018,661.2385091352648
NCN26,OUT018,1652.597442545345
FDC11,OUT049,1375.650003336977
FDV24,OUT035,2434.6112744822367
FDR40,OUT019,210.00571088020695
NCQ17,OUT049,2542.1432844924198
FDC46,OUT045,2857.9447366762442
NCM18,OUT046,1048.6850844865635
FDK16,OUT046,1563.0984149854444
FDI28,OUT017,1326.518332008183
FDS11,OUT018,3201.2548704260635
DRD13,OUT046,1052.1042120176226
FDL36,OUT035,1457.824041642144
FDI27,OUT013,706.7391786135848
FDJ53,OUT019,290.018027942324
FDS44,OUT045,3983.3386543090783
FDE28,OUT046,3739.7534403359214
FDQ33,OUT018,2222.020970355395
FDB37,OUT017,4101.873019595692
FDQ31,OUT045,1386.4001027366935
NCQ05,OUT046,2388.187448349528
FDE10,OUT013,2101.3965868233563
FDF38,OUT017,659.8738210172047
FDE50,OUT019,504.6151545551969
DRG37,OUT010,375.5695317530845
NCH06,OUT049,3844.830475397238
FDY14,OUT045,4105.327968755693
FDO27,OUT017,1603.7258269573615
FDQ19,OUT049,4041.0735460357614
FDZ26,OUT019,555.2103514017501
FDN51,OUT013,4252.3990187665795
FDK20,OUT035,2111.0299233806004
FDD40,OUT018,2815.0982299450984
DRI25,OUT018,762.890938048539
FDH56,OUT017,1928.5995633527955
FDI36,OUT027,5310.73612505361
DRH11,OUT018,768.2212611609899
NCV18,OUT017,1426.9619272257364
DRI01,OUT049,2914.639968226103
DRE48,OUT049,3257.598697852562
FDS51,OUT035,1024.3877590130492
FDM38,OUT017,818.775711107574
FDB60,OUT027,5270.83536543465
FDY58,OUT035,3974.8200929851014
FDY22,OUT045,2438.7847804035578
FDF11,OUT027,5976.979696352395
FDZ51,OUT035,1644.13680818918
FDQ45,OUT017,3122.6510742023734
FDF17,OUT035,3237.743154417463
NCF31,OUT027,3945.1911326249556
FDA37,OUT013,2021.6184583015265
FDO51,OUT046,718.3360340902346
FDF34,OUT013,3008.7014225147427
FDD57,OUT018,1334.9403040814575
FDO37,OUT046,3781.0091419231376
FDR49,OUT049,827.7553776785193
FDS39,OUT049,2317.854010069238
FDI48,OUT027,1573.7098221928009
DRM35,OUT049,3090.2460905701764
FDV57,OUT035,3098.3843325375283
FDZ55,OUT013,2556.5528139672083
FDI28,OUT035,1321.961676691749
FDS21,OUT045,1026.4016259652494
FDT34,OUT013,1728.0020301168643
DRI25,OUT035,901.0172288059683
FDT47,OUT010,197.86127772314865
DRH39,OUT045,1257.43001528321
NCD54,OUT045,2377.9804191049943
FDU16,OUT027,2398.953918293629
NCW29,OUT045,1998.783204747742
FDV25,OUT027,5763.836978505387
FDM56,OUT035,1709.7322913159928
FDZ04,OUT027,1807.0765208784244
FDG59,OUT019,102.30089811039107
FDI56,OUT045,1440.8694095168069
FDS33,OUT035,1494.2987495976176
FDC23,OUT049,2965.919474191338
FDT11,OUT049,3282.2944265188357
FDG17,OUT045,4033.078943496911
FDZ44,OUT045,1826.1186391972506
FDJ52,OUT013,2484.804365006423
DRI23,OUT046,2547.502549658448
DRE15,OUT010,178.36026557315955
NCF07,OUT013,1654.9730176303967
NCR29,OUT049,877.9290341250456
FDE44,OUT019,131.1385243654679
FDT23,OUT035,1382.6374308587203
NCG06,OUT017,3882.579470728011
NCU41,OUT010,478.753802765121
FDH46,OUT017,1771.2158758819246
FDV31,OUT013,2882.793107178394
NCT41,OUT027,3958.8341724344828
FDE22,OUT027,4115.145164525418
FDC26,OUT045,1713.9215510365625
DRF51,OUT017,616.3652510381174
NCY53,OUT019,287.74847560344193
FDY21,OUT017,3236.512129632653
FDL27,OUT013,895.4669342414097
FDZ34,OUT049,3279.2815994652997
NCF43,OUT010,347.2417419661594
FDC21,OUT035,1778.071447277302
FDL26,OUT013,2469.0709623728053
FDT25,OUT010,261.6834783295322
NCR30,OUT046,1237.1122695810775
DRL23,OUT019,267.25978991615005
NCR05,OUT049,3206.8780801395765
NCE19,OUT018,740.9465282937
FDY07,OUT035,723.1451094912356
FDB10,OUT017,3978.2268883098773
FDP57,OUT013,1696.9456151232052
FDU48,OUT019,303.14661218685046
FDH48,OUT035,1398.4448458703962
FDO33,OUT035,1897.7771350105384
NCU29,OUT045,2359.895471989097
FDW35,OUT046,685.9711190166869
FDH05,OUT010,572.8029923135739
FDP26,OUT049,1645.1118502245515
DRG27,OUT035,701.3873102620196
FDQ33,OUT046,2530.288796874108
FDH20,OUT010,199.4270609992146
FDV14,OUT046,1376.5200046187445
DRD01,OUT046,918.6715447883392
NCI17,OUT049,1562.9810586684516
FDF39,OUT010,589.9580215844096
FDX37,OUT046,1657.424444506874
NCX17,OUT035,3943.2144200149587
FDN03,OUT013,4213.059653046733
NCS41,OUT010,444.6454931167655
FDH34,OUT045,2880.2354829988094
NCX53,OUT018,1956.2210875577814
FDY31,OUT046,2412.601027723181
FDD20,OUT017,2113.171571237996
FDE51,OUT045,734.4310374238117
FDV27,OUT046,1395.260425350073
FDF16,OUT035,2504.48952323879
FDZ02,OUT049,1497.6286801924484
NCK05,OUT045,1019.3304962774424
FDM12,OUT027,5116.1299112739825
NCA05,OUT018,2123.8814711576583
FDX33,OUT045,2613.890362996359
FDM25,OUT049,3027.5024717324063
FDE41,OUT018,1227.504645713051
FDW14,OUT045,1368.030297088716
NCD30,OUT046,1559.664921370461
FDB23,OUT010,577.584392328153
FDF45,OUT046,1005.8960236844084
FDW20,OUT017,2118.2860306070725
FDF47,OUT045,3606.0585607681214
NCR05,OUT019,501.0397422240175
DRB01,OUT046,3112.9964669033743
FDE36,OUT013,2629.3284418708204
FDU56,OUT049,3181.277233749145
FDB23,OUT049,3806.2933530242244
FDN48,OUT049,1424.5539155474826
FDS43,OUT013,3042.3417277210688
NCN05,OUT013,3074.825576881091
NCL53,OUT049,2955.545545199293
FDL56,OUT046,1389.2465244157686
FDH17,OUT018,1360.9471279131426
FDP37,OUT046,2100.480853365686
FDG09,OUT019,492.6225693237643
FDA55,OUT045,3846.808159494449
FDX31,OUT049,3908.874749624091
FDJ41,OUT045,4211.678567055843
DRC24,OUT045,2500.213339557979
FDQ21,OUT035,2067.611823829941
NCT54,OUT045,1503.8513479057249
FDH08,OUT049,3900.144595570303
FDY38,OUT018,3309.9003310957314
DRM11,OUT010,584.228057535116
FDG32,OUT049,3614.785832809638
NCH18,OUT046,3645.7522440200455
FDI20,OUT035,3726.139022667277
FDA33,OUT018,2087.0346498485546
FDN45,OUT013,3603.767083000215
FDT45,OUT010,158.36088552432722
FDR32,OUT035,4038.061362492499
FDA48,OUT017,3771.071803205335
FDN23,OUT017,2449.790729780187
NCR18,OUT035,698.8123175932647
FDD45,OUT046,1513.1359239378958
FDI22,OUT018,3098.711712801499
FDT09,OUT013,2205.1233261936018
DRC24,OUT027,3947.053991072886
FDT39,OUT046,2389.8735246003566
FDX28,OUT045,1543.1590434023774
FDA50,OUT018,1343.3109088127499
FDT33,OUT027,4395.373793335452
FDQ60,OUT049,2016.0166465022903
NCM19,OUT018,1568.4838603229705
FDF40,OUT046,3860.122704882903
NCI30,OUT035,3904.070698703743
FDK34,OUT049,3961.5226377485455
FDA38,OUT027,6034.04723899036
FDT02,OUT045,622.3196429155421
FDC11,OUT017,1396.7518074053596
FDD08,OUT046,676.7031792840744
NCS29,OUT046,4102.4225809551845
DRI03,OUT010,427.461317926244
FDK48,OUT035,1263.018151191539
FDM52,OUT049,2471.7247319540643
FDP49,OUT035,937.3539230179149
DRA24,OUT046,2667.2985038148827
NCJ43,OUT049,2991.9513007001638
FDE11,OUT045,2992.1712128780496
FDP01,OUT049,2507.3755372923547
FDQ59,OUT018,1215.0157564716887
FDA43,OUT019,471.11980701281726
FDL14,OUT017,2479.5296241028623
FDV50,OUT010,269.67613231410576
FDT01,OUT027,5482.341217928002
NCC42,OUT035,2279.959018188993
FDO28,OUT046,1942.274318303559
FDD32,OUT019,214.12030374028572
FDV45,OUT035,3135.4291571332114
NCW17,OUT019,311.3360473228406
NCJ17,OUT027,2413.144499589258
NCF18,OUT049,3204.275034022843
FDP01,OUT045,2549.135108272488
FDH24,OUT045,2537.422389675431
FDI38,OUT027,5518.008047099923
FDX03,OUT035,732.4051104317427
FDY28,OUT046,3558.297812449402
FDN34,OUT018,2633.064740562633
FDJ02,OUT045,2490.8051272819275
FDW40,OUT019,312.9992238770374
FDX03,OUT017,690.6809993117101
FDE17,OUT027,4069.9062914577785
FDT58,OUT046,2678.9442277455637
FDI38,OUT013,3421.9986401020346
FDW22,OUT035,4027.1777989383218
FDS15,OUT027,2896.1638528318767
NCX06,OUT013,3063.2581895255985
DRK47,OUT035,3928.429492639904
FDC23,OUT027,4904.355524095659
FDM56,OUT010,233.63837051361054
FDP21,OUT046,3128.1928334156028
FDP58,OUT046,3540.042137809165
FDA27,OUT019,568.7214571567267
FDK41,OUT019,225.55291378402174
NCH42,OUT046,3616.745350717627
FDG29,OUT045,668.3129208285743
FDW15,OUT018,2158.342461802484
FDD28,OUT018,794.4562652113606
FDQ37,OUT049,3191.9841860673787
FDC23,OUT035,3070.9062040359145
FDV13,OUT035,1452.3174570273634
FDK33,OUT046,3555.3584456674075
FDO33,OUT013,1853.762227746183
FDN21,OUT017,2654.279946802851
NCW06,OUT027,5234.208662451464
FDI38,OUT035,3670.3465190046363
FDC21,OUT027,2950.170687404748
NCS05,OUT046,2179.2026610055045
NCN53,OUT049,664.9321395962887
FDV40,OUT010,175.0643231277713
FDG60,OUT017,3924.729475770226
NCY30,OUT027,5028.771046009032
FDM40,OUT045,2215.4870351718096
NCO30,OUT046,2945.0803473575693
FDK10,OUT046,3013.7852910333418
FDM36,OUT045,2906.670052373771
FDN10,OUT013,1940.6487626275239
FDM46,OUT018,1378.4965764363496
FDX50,OUT049,1756.7261894649419
FDP33,OUT045,3856.7521976567073
FDO12,OUT045,2898.9945830352312
FDC28,OUT013,1741.2764756653962
FDO31,OUT045,1340.808286184657
FDX45,OUT035,2692.240918846718
FDV21,OUT049,2095.70986942534
FDH04,OUT049,1401.119791978167
NCG54,OUT013,2818.04161605946
FDO13,OUT046,2564.0490153014134
FDA09,OUT027,4696.520396049196
FDC38,OUT017,2184.2252845408643
NCO42,OUT046,2363.835179310458
FDL45,OUT049,2078.9973126568216
NCK31,OUT013,744.6035952390164
FDM39,OUT017,3016.82832290607
FDC22,OUT010,511.32476669631865
FDF46,OUT046,1909.5845711293157
FDQ37,OUT045,2875.5633329565635
FDH41,OUT010,536.5214279685895
FDQ04,OUT046,680.3049253466489
NCQ02,OUT027,5149.61772497054
FDJ57,OUT027,5041.915154498627
NCE07,OUT049,2293.558601980705
FDE56,OUT013,851.3869501547513
FDI20,OUT049,3623.815052235314
FDK36,OUT018,646.6235425526877
FDP08,OUT027,5286.445883382207
FDF44,OUT017,2166.682253080376
NCU53,OUT017,2643.703111853944
FDF47,OUT035,3829.3485589181496
FDS55,OUT010,362.91328483945625
FDZ52,OUT010,240.87660671611124
FDL04,OUT018,1456.8377530483015
NCM26,OUT035,2571.057662229212
FDX43,OUT049,2768.2909768136406
FDP52,OUT049,3889.1366130186566
DRK49,OUT045,691.9288314029211
FDE38,OUT013,2584.0664429152002
DRF13,OUT035,2431.5077829749684
FDK41,OUT010,190.94061257124693
FDJ04,OUT027,3113.032963729203
FDZ44,OUT018,1709.8623150181638
FDS11,OUT013,3818.225944878165
FDA55,OUT049,3809.1390273928723
NCW53,OUT046,3107.5409582788207
FDB49,OUT027,2631.5457557865843
FDD23,OUT017,3198.898029442627
NCV42,OUT045,1725.257965431065
NCZ29,OUT018,1818.3199006352252
FDQ26,OUT013,778.0979921600014
FDV08,OUT017,661.2279448370164
FDC53,OUT049,1610.5846672794316
FDV58,OUT010,495.7508933263036
NCP02,OUT019,165.17094186652338
DRI37,OUT045,923.3722067648428
FDQ12,OUT049,3894.2205729797147
FDE33,OUT046,1291.7078298217205
FDX27,OUT045,1459.8428690805993
FDM22,OUT017,817.494160386888
NCH30,OUT019,289.2650304306514
FDC04,OUT017,3987.7089540925035
FDO38,OUT046,1313.8272894812599
FDV52,OUT027,3040.0331435876105
FDB32,OUT013,1477.8714363865936
FDV43,OUT018,627.7147316848276
FDI24,OUT018,2622.219529670202
FDR40,OUT017,1354.6965947766014
FDW02,OUT049,2085.889978126719
FDE44,OUT049,807.139807578332
FDL38,OUT046,1427.6047461624412
NCT54,OUT010,216.55239685991037
DRJ39,OUT010,562.9915777209037
FDW55,OUT049,4066.101851952096
DRF13,OUT019,333.21746617112376
NCW17,OUT049,2151.5742371130605
FDP13,OUT035,712.2964880409315
FDS08,OUT018,2547.2763780859455
NCP17,OUT035,1052.925553718977
NCO53,OUT035,3059.8506752690405
FDH19,OUT045,2804.7792062021313
FDJ04,OUT017,1981.3542065909976
FDG10,OUT049,894.1590513061033
FDA40,OUT010,184.19016880327075
FDI53,OUT045,2597.6171999083967
FDU09,OUT010,143.8281076941272
FDK60,OUT045,1555.3845985461758
FDR43,OUT017,594.2911475984884
FDW22,OUT017,3990.6454629403456
DRP47,OUT010,585.9896494117478
DRG48,OUT010,356.88853059424434
FDA14,OUT035,2415.0735130887406
FDU49,OUT013,1370.1993519416058
FDK28,OUT045,4230.404517629097
FDT19,OUT046,2777.954074324246
NCQ42,OUT045,1942.134470103483
FDD03,OUT045,3731.9946346481606
NCM53,OUT013,1716.6060125232464
NCX53,OUT045,2213.6092553408034
FDV14,OUT027,2379.0764672110968
NCZ54,OUT017,2689.2995396330793
FDB39,OUT013,764.0151279703942
DRC24,OUT046,2428.611060468124
FDY36,OUT013,1130.7826295334262
FDN01,OUT035,3032.5008106467217
DRH25,OUT046,861.6877942093242
FDV08,OUT046,721.7829777011475
NCP53,OUT049,3989.777138871843
FDU52,OUT010,386.7747839848607
NCI42,OUT045,3184.0017679353646
FDZ14,OUT035,2056.359469182065
FDF11,OUT046,3876.5759443660354
FDQ13,OUT018,1234.1664026817177
FDO32,OUT010,131.77162122705195
DRJ37,OUT018,2168.475004389271
FDY43,OUT046,2670.742839961506
NCT41,OUT017,2477.252963572445
NCV17,OUT045,2059.47405460215
FDM04,OUT027,1617.1090089810928
DRB48,OUT018,498.8123885261497
FDM24,OUT013,2409.972312581302
FDT37,OUT049,4168.1234278678985
NCO05,OUT010,219.40270674662935
FDL13,OUT046,3848.7225724978116
FDL15,OUT017,2488.345191655328
FDB11,OUT018,3276.7706511167858
FDL14,OUT019,362.21527962851775
FDY10,OUT019,295.56122268812663
FDJ40,OUT049,1787.6667848694563
NCW18,OUT046,3659.6123321350374
NCY06,OUT013,2082.1091876991536
DRE13,OUT018,1252.822374376631
FDA26,OUT045,3571.715565543512
NCE19,OUT010,151.24003799098554
FDE33,OUT035,1341.4374997320554
DRL59,OUT027,1493.9257437196868
FDY07,OUT046,758.5328586136998
FDF57,OUT018,2585.7196550070735
FDM58,OUT035,1837.967559852451
FDP26,OUT027,2720.880024573152
FDY32,OUT046,2610.4459123012894
FDD51,OUT010,129.42836382904207
FDU22,OUT018,1774.2001097378284
FDZ49,OUT018,3197.093917766286
NCI42,OUT017,3608.419030364804
FDT04,OUT027,1162.7226762852476
NCU41,OUT045,2824.2251043325696
FDS56,OUT045,4122.168069119412
NCN42,OUT017,2461.49069368067
FDK34,OUT046,3801.7777007333457
FDB03,OUT017,3911.706858262338
DRJ25,OUT035,794.3493351353299
FDT25,OUT027,3222.6096260273725
FDN20,OUT013,2683.5629349202586
FDP09,OUT013,3430.855000060656
FDM20,OUT019,539.2046936106567
NCG55,OUT046,1923.680312085396
NCP14,OUT045,1607.3610565387582
NCH06,OUT046,3622.4039554798965
FDV52,OUT013,1908.115070020829
NCL07,OUT035,684.5929747120932
DRJ11,OUT027,5229.645448867619
DRO59,OUT013,1155.32850456152
FDW15,OUT010,352.14734936849817
NCQ30,OUT035,2042.2794475719918
NCN54,OUT019,202.5044051840724
FDY01,OUT027,3037.762358920334
FDX39,OUT035,3792.8537418549868
FDH53,OUT027,2342.084549662067
FDA57,OUT035,684.3794352070105
NCC07,OUT010,241.57172232629716
FDU28,OUT013,3070.303712634347
FDK36,OUT010,138.45772431560897
FDR36,OUT018,548.0537274968765
NCQ17,OUT035,2550.5461887524352
FDS28,OUT019,147.16373672632355
FDE08,OUT045,2506.4027161537124
FDU22,OUT046,2040.8277499712308
FDG41,OUT045,1712.214384493317
FDO31,OUT010,170.32758113503573
FDM21,OUT019,567.6261225387816
FDU40,OUT017,3158.8675147410313
FDV36,OUT018,1791.7132152371757
FDT10,OUT027,1755.8231401627852
FDX38,OUT045,758.2292396271203
NCU30,OUT027,4321.84014561792
NCV06,OUT049,3224.7846811582635
FDT16,OUT035,4338.063891479628
NCP41,OUT027,2828.3579232891734
FDZ56,OUT017,2758.7158490430616
FDC22,OUT035,3156.809285620284
FDU10,OUT035,675.5723412530715
FDS46,OUT045,1864.481005796158
FDO08,OUT049,2770.1957241351643
NCV42,OUT018,1567.204680463927
FDP33,OUT035,4146.794802620825
FDJ12,OUT046,3517.4378716266247
FDH04,OUT045,1399.2282436602175
NCU54,OUT013,3331.367530041709
FDO36,OUT010,429.91237521423363
FDT37,OUT027,6082.521744270693
FDD14,OUT010,454.46526256093546
FDA16,OUT013,3688.8712814118917
NCS42,OUT019,248.57415452289737
FDP10,OUT019,270.37132014168293
FDQ28,OUT049,2501.365693615134
FDK57,OUT010,272.9632264444154
FDK02,OUT013,1937.9464074694881
FDW47,OUT018,1745.9836614455992
NCC42,OUT018,1897.8372357967526
FDQ37,OUT018,2927.078248605681
FDL40,OUT046,1516.2509786033727
DRE13,OUT010,199.13126609846321
FDQ34,OUT027,2837.2878400999434
NCB54,OUT046,2113.613212012219
FDS48,OUT049,2431.5960958689657
FDO15,OUT045,1188.8896159679753
NCT30,OUT013,699.6311791662444
FDU49,OUT027,2398.903776465247
FDE21,OUT046,1910.9598500896009
FDS49,OUT019,207.4398651376995
FDT38,OUT027,2375.407452547415
FDZ01,OUT045,1630.002931770489
FDC41,OUT035,1295.701088927091
DRG13,OUT010,393.95963075222716
NCZ42,OUT018,3298.751396644682
NCM07,OUT045,1390.2460552362688
NCV17,OUT018,1831.754120645404
DRK39,OUT035,1415.2544794046096
FDS37,OUT018,1645.445888339178
FDV12,OUT019,250.2673585224723
NCG19,OUT018,3352.845293048811
FDS51,OUT013,860.6820956053183
NCO14,OUT046,699.4709669857232
FDC38,OUT046,2176.9455251021673
FDN15,OUT046,2265.163569510049
NCH42,OUT013,3783.23189829137
FDQ22,OUT046,639.8648498348365
FDC05,OUT013,3051.0192390680704
FDZ31,OUT013,3036.1579549794424
DRJ23,OUT049,3203.84283735653
FDC52,OUT035,2476.7342980286394
DRD12,OUT010,198.7574182717118
FDV55,OUT017,2490.9403783116154
FDD32,OUT046,1338.0324751347155
FDR01,OUT049,3326.589242882548
FDY08,OUT019,313.4851036322529
FDQ45,OUT045,3007.939026984421
DRN11,OUT027,3659.324187143284
NCS05,OUT018,1864.336396646214
FDY32,OUT035,2713.9547086928437
NCD31,OUT045,2765.698912993445
NCE06,OUT049,2723.728209630975
NCP14,OUT046,1715.2882870762342
NCF18,OUT019,464.53550869929086
FDF14,OUT018,2137.6316051404797
FDB22,OUT017,2477.8120373447687
NCH54,OUT049,2711.75389821112
FDU27,OUT035,802.9407350907439
FDS58,OUT027,4200.593547280658
NCU29,OUT035,2424.7308899710347
FDJ57,OUT013,3121.815833369941
FDL56,OUT049,1356.3693415002137
FDH60,OUT035,3196.253557706265
FDN24,OUT018,731.3799108208034
FDD02,OUT017,2060.6594421295204
FDP15,OUT017,4136.0545389924
FDB28,OUT027,5375.605485811375
DRC49,OUT045,2336.160445536538
NCG30,OUT018,1788.8226838882492
FDJ14,OUT049,1290.3681427317774
FDL52,OUT045,624.4768166757315
NCG19,OUT027,5868.420726817193
NCN41,OUT035,2044.0632098039714
FDW22,OUT013,3730.4210124997003
FDI02,OUT013,1850.8528041860068
FDV51,OUT045,2642.4297313988914
FDV48,OUT046,1314.096184772728
NCL17,OUT019,326.19805803533984
FDP46,OUT045,1446.8302456837034
FDU10,OUT045,605.6182164887524
FDT37,OUT010,589.383826126
FDI27,OUT035,771.709023920685
FDN51,OUT046,4037.9072518461467
FDW07,OUT035,1404.8953435108235
FDN45,OUT049,3683.949441315564
DRN37,OUT027,4389.059936063385
DRF48,OUT049,3233.8356343757605
FDP38,OUT019,138.54808129369155
NCX18,OUT027,5323.819914045157
FDK45,OUT018,1644.6196144793398
FDZ37,OUT049,1353.7783684325332
FDS50,OUT018,3300.1481620056834
NCR54,OUT018,2945.3893238967516
NCS17,OUT035,1587.661774480131
FDV31,OUT046,2767.7932191002747
DRE27,OUT017,1544.305014397738
FDN60,OUT013,2509.233166145702
FDK26,OUT013,3144.1764276084873
FDX37,OUT018,1418.363831660828
FDW31,OUT046,3081.9652909189676
FDX26,OUT018,2765.8964838582447
DRL49,OUT019,322.9470588644557
FDU49,OUT017,1378.2550799874098
FDY58,OUT046,3718.947539289103
FDN03,OUT045,3931.2852430153157
NCV06,OUT010,471.33291648202356
FDH53,OUT045,1319.3581042603116
FDG31,OUT018,880.5611792515114
NCC06,OUT045,2006.5482808301408
FDS13,OUT049,4129.524049497697
FDP16,OUT035,4257.759175126766
FDA35,OUT013,2018.1903673015313
DRP47,OUT018,3541.589139952331
FDY28,OUT010,550.292526023872
FDY20,OUT035,1486.2063309933867
NCH30,OUT017,1801.9186158065486
NCR29,OUT019,162.5942010819201
NCP05,OUT013,2422.1178919876907
NCF30,OUT019,303.191552029438
FDA08,OUT035,2788.0090676660516
FDN51,OUT027,6057.319206701048
FDH12,OUT046,1729.4802652086246
FDY39,OUT017,3116.130522151934
NCO53,OUT045,2818.9712144420123
FDB40,OUT046,2354.287261904709
FDH02,OUT049,1385.7237963683945
FDY11,OUT027,1850.4038345242182
FDQ09,OUT019,292.6949559617843
FDP16,OUT013,4262.306469053335
NCF55,OUT018,487.745997144954
FDY09,OUT027,4764.058553321828
FDY39,OUT045,2958.7941917980775
NCU53,OUT049,2628.077808362301
NCT41,OUT049,2471.1836683913407
FDJ45,OUT046,633.357321579868
FDR28,OUT013,2584.958235694783
FDN08,OUT013,1949.5379620602137
FDJ07,OUT049,1889.5733488312833
FDZ09,OUT027,4189.40821071271
FDQ14,OUT017,2389.721331780194
FDY12,OUT027,1527.8551349877248
FDK57,OUT046,2055.0474296048774
FDD20,OUT049,2087.8927254113164
FDS36,OUT018,1568.4207860108154
FDI40,OUT049,1664.1533000376592
FDJ40,OUT045,1738.1901146641144
FDE08,OUT013,2482.7044545666563
DRK01,OUT013,1511.2107720135714
FDC58,OUT049,712.2303012922687
FDE50,OUT046,3137.9924605421897
FDX48,OUT035,2579.243764456557
DRM35,OUT018,2611.1725388564682
FDG41,OUT013,1786.8099587862414
FDB52,OUT046,3937.016247694081
FDV19,OUT045,2671.514088272021
DRG48,OUT017,2369.564654335119
FDI26,OUT013,3075.2799643829994
FDU11,OUT019,295.98278797291994
FDF59,OUT019,301.8577291405035
FDR07,OUT049,1520.6825162848183
NCE06,OUT017,2628.7151228876014
FDE10,OUT046,2189.5667495189614
NCO55,OUT046,1749.0056282898013
FDZ13,OUT013,755.4239777891278
FDT50,OUT017,1581.5661933113474
FDH12,OUT010,233.31502757800297
FDD21,OUT045,1837.5961725298582
NCM05,OUT013,4402.250951674523
FDK04,OUT013,800.0316448832841
FDN33,OUT017,1628.2913947184322
NCM18,OUT010,165.26178733705785
DRC25,OUT049,1365.1224667615702
FDT47,OUT017,1631.2753454501642
FDD45,OUT027,2739.7988473343635
NCD07,OUT018,1651.234994954528
NCY54,OUT010,414.1532065257278
FDL12,OUT049,977.0940892669744
FDL02,OUT017,1753.1653441349806
FDC60,OUT035,1500.9627175237183
FDR37,OUT017,3096.8342128769227
FDY16,OUT017,3140.7595725583415
FDU26,OUT045,1935.7608659022005
FDN24,OUT013,770.406574959917
FDH44,OUT013,2509.666236647832
FDE23,OUT010,116.48410539134515
FDW60,OUT017,2952.940347241699
FDQ55,OUT049,1939.0387185393615
FDV32,OUT027,1840.2219208923818
FDV03,OUT010,375.1036451856889
FDY14,OUT010,587.1095208128783
NCL55,OUT027,6029.176941904835
DRF25,OUT017,673.3988532805181
FDX03,OUT046,721.0225468068595
FDF40,OUT045,3897.1716955883985
FDX24,OUT010,205.181155466583
FDA25,OUT049,1702.1398918088055
FDH21,OUT018,2289.1697515953824
FDB47,OUT010,525.5431035947314
FDT34,OUT019,276.1877977590694
FDS39,OUT010,337.09734468249195
NCU05,OUT046,1324.916218971875
FDE02,OUT049,1483.5555123208264
FDL25,OUT035,1508.3553891694055
FDC50,OUT049,1491.5253527900759
FDZ32,OUT049,1674.3508961021985
FDV14,OUT045,1351.2062429646912
FDR07,OUT045,1512.1008459743086
FDB26,OUT049,866.5097226396616
NCR50,OUT045,2514.138568900203
FDP01,OUT018,2238.3346937531983
FDH57,OUT045,2023.2601125629888
FDM60,OUT027,1228.7131806882157
FDA45,OUT017,2921.540976235266
FDU55,OUT017,4285.202860658029
FDH40,OUT035,1372.0614282321094
FDG40,OUT019,104.56991991570679
FDT12,OUT049,3843.4990690213035
DRL59,OUT045,852.2755145239431
FDT47,OUT018,1411.1171525839857
FDI60,OUT017,1048.1348292089226
